ID,fecha_dato,AC,C_C,NM,CV
3614,2016-10-11 00:00:00,3.36,IN,17,CC 85-92
3615,2016-10-12 19:00:00,15.34,IN,10,CC01-1940
3616,2016-10-13 10:00:00,5.03,IN,7,CC 8592
3617,2016-10-13 17:00:00,26.92,IN,6,CC85-92
3618,2016-10-13 22:00:00,24.29,IN,26,CC93-4418
3619,2016-10-13 23:00:00,1.05,IN,13,85
3620,2016-10-14 16:00:00,16,IN,6,190
3621,2016-10-14 18:00:00,1.73,IN,12,CC01-1940
3622,2016-10-14 22:00:00,0.43,IN,17,CC93-4418
3623,2016-10-15 11:00:00,2.03,IN,10,CC 98-72
3624,2016-10-15 17:00:00,4.8,IN,6,141
3625,2016-10-17 14:00:00,3,IN,17,CC 01-1940
3626,2016-10-17 16:00:00,10.56,IN,6,190
3627,2016-10-17 19:00:00,10.02,IN,9,CC85-92
3628,2016-10-18 17:00:00,6.28,IN,6,190
3629,2016-10-19 18:00:00,2.84,IN,6,PR61-632
3630,2016-10-19 21:00:00,4.83,IN,9,CC85-92
3631,2016-10-20 02:00:00,3.11,IN,17,CC 01-746
3632,2016-10-20 13:00:00,2.25,IN,10,CC85-92
3633,2016-10-20 15:00:00,2.02,IN,4,CC85-92
3634,2016-10-20 18:00:00,12.62,IN,4,RB73-2223
3635,2016-10-20 20:00:00,7.67,IN,6,175
3636,2016-10-20 22:00:00,7.34,IN,4,CC01-1940
3637,2016-10-21 14:00:00,3.08,IN,23,CC01-1940
3638,2016-10-21 15:00:00,1.36,IN,4,CC01-1228
3639,2016-10-21 22:00:00,13.4,IN,6,175
3640,2016-10-22 13:00:00,0.97,IN,10,Plantulas
3641,2016-10-22 16:00:00,6,IN,13,CC93-4418
3642,2016-10-22 17:00:00,14.15,IN,6,CC93-4418
3643,2016-10-24 21:00:00,14.69,IN,1,CC93-4418
3644,2016-10-25 22:00:00,9.48,IN,4,CC93-4418
3645,2016-10-26 07:00:00,1.58,IN,10,CC 8592
3646,2016-10-26 17:00:00,2.69,IN,18,195
3647,2016-10-26 18:00:00,6.56,IN,6,85
3648,2016-10-26 23:00:00,1.5,IN,23,CC85-92
3649,2016-10-27 17:00:00,0.28,IN,6,CC85-92
3650,2016-10-27 20:00:00,1.9,IN,26,CC 01-1940
3651,2016-10-27 21:00:00,9.2,IN,10,CC93-4418
3652,2016-10-27 22:00:00,0.55,IN,26,CC 85-92
3653,2016-10-27 23:00:00,2.35,IN,21,CC85-92
3654,2016-10-28 07:00:00,1,IN,10,CC 8592
3655,2016-10-28 17:00:00,8.48,IN,18,CC85-92
3656,2016-10-28 19:00:00,2,IN,10,CC 8592
3657,2016-10-28 20:00:00,1.51,IN,10,CC01-1940
3658,2016-10-30 18:00:00,1.4,IN,12,CC93-4418
3659,2016-10-30 21:00:00,6.5,IN,10,CC85-92
3660,2016-11-01 14:00:00,5.7,IN,17,CC85-92
3661,2016-11-01 17:00:00,9.7,IN,18,PREPARA
3662,2016-11-02 14:00:00,1.46,IN,9,RB73-2223
3663,2016-11-02 16:00:00,1.43,IN,23,CC85-92
3664,2016-11-03 15:00:00,11.36,IN,17,CC85-92
3665,2016-11-03 17:00:00,1.3,IN,10,CC 8592
3666,2016-11-03 20:00:00,0.8,IN,17,CC 01-1940
3667,2016-11-04 13:00:00,1.5,IN,9,CC85-92
3668,2016-11-04 14:00:00,9.65,IN,12,CC01-1940
3669,2016-11-05 20:00:00,1.3,IN,25,CC85-92
3670,2016-11-05 23:00:00,7.82,IN,7,CC93-4418
3671,2016-11-06 18:00:00,0.51,IN,6,CC01-1940
3672,2016-11-06 23:00:00,2.2,IN,13,CC 8592
3673,2016-11-07 08:00:00,3.73,IN,7,CC93-4418
3674,2016-11-07 11:00:00,0.35,IN,17,CC 01-746
3675,2016-11-07 16:00:00,11.85,IN,13,SP71-6949
3676,2016-11-07 18:00:00,7.9,IN,6,CC93-4418
3677,2016-11-07 19:00:00,2,IN,17,CC 93-4418
3678,2016-11-08 16:00:00,5.72,IN,10,CC 8592
3679,2016-11-08 17:00:00,12.9,IN,17,CC 93-4418
3680,2016-11-08 20:00:00,5.88,IN,13,CC85-92
3681,2016-11-08 23:00:00,1,IN,17,CC 01-746
3682,2016-11-09 09:00:00,6.61,IN,6,CC85-92
3683,2016-11-09 11:00:00,2.8,IN,23,CC85-92
3684,2016-11-09 16:00:00,3.58,IN,10,CC 8592
3685,2016-11-10 13:00:00,5.68,IN,10,CC93-4418
3686,2016-11-10 16:00:00,4.67,IN,10,CC97-7170
3687,2016-11-10 17:00:00,5.15,IN,13,CC 8592
3688,2016-11-11 17:00:00,6,IN,6,CC85-92
3689,2016-11-11 23:00:00,1.2,IN,13,CC 8592
3690,2016-11-13 13:00:00,2.36,IN,7,CC93-4418
3691,2016-11-14 15:00:00,5.08,IN,10,CC93-4418
3692,2016-11-15 19:00:00,1.24,IN,17,CC 84-75
3693,2016-11-15 22:00:00,0.64,IN,9,CC85-92
3694,2016-11-16 04:00:00,2,IN,17,CC 85-92
3695,2016-11-16 16:00:00,2.14,IN,10,CC93-4418
3696,2016-11-16 20:00:00,1.91,IN,10,CC93-4418
3697,2016-11-17 19:00:00,1.5,IN,10,CC93-4418
3698,2016-11-18 15:00:00,0.26,IN,10,CC 8592
3699,2016-11-18 17:00:00,4.35,IN,10,SP71-6949
3700,2016-11-18 18:00:00,8.09,IN,23,CC85-92
3701,2016-11-18 22:00:00,2.3,IN,17,CC 85-92
3702,2016-11-19 15:00:00,0.66,IN,10,CC85-92
3703,2016-11-21 18:00:00,7.06,IN,17,CC 85-92
3704,2016-11-22 20:00:00,4.24,IN,10,CC93-4418
3705,2016-11-22 21:00:00,0.7,IN,17,CC85-92
3706,2016-11-22 22:00:00,1.9,IN,17,CC 01-746
3707,2016-11-22 23:00:00,5.5,IN,13,CC 8592
3708,2016-11-23 19:00:00,11.52,IN,10,CC93-4418
3709,2016-11-23 20:00:00,4.44,IN,17,CC 85-92
3710,2016-11-23 21:00:00,8.81,IN,1,CC93-4418
3711,2016-11-24 19:00:00,3.11,IN,10,CC93-4418
3712,2016-11-24 20:00:00,7.8,IN,1,CC93-4418
3713,2016-11-24 21:00:00,5.31,IN,7,CC85-92
3714,2016-11-25 18:00:00,3.82,IN,17,CC 01-1940
3715,2016-11-26 20:00:00,3.5,IN,7,CC01-1940
3716,2016-11-27 16:00:00,6.44,IN,6,CC85-92
3717,2016-11-27 20:00:00,4.1,IN,10,CC 8592
3718,2016-11-28 06:00:00,1.84,IN,17,CC 85-92
3719,2016-11-28 16:00:00,3.11,IN,17,CC 93-4418
3720,2016-11-28 17:00:00,4,IN,17,VARIAS
3721,2016-11-29 14:00:00,3.66,IN,23,CC01-746
3722,2016-11-29 17:00:00,5.29,IN,8,CC 01-1940
3723,2016-11-29 22:00:00,1.75,IN,17,CC 85-92
3724,2016-11-30 18:00:00,27.97,IN,17,CC 85-92
3725,2016-11-30 19:00:00,0.06,IN,6,CC85-92
3726,2016-12-01 22:00:00,0.2,IN,16,CC85-92
3727,2016-12-02 16:00:00,13.89,IN,17,CC93-4418
3728,2016-12-02 17:00:00,3.45,IN,7,CC 8592
3729,2016-12-05 16:00:00,10.32,IN,6,CC85-92
3730,2016-12-05 23:00:00,2.43,IN,13,CC 8592
3731,2016-12-06 15:00:00,15.76,IN,21,VARIAS
3732,2016-12-06 16:00:00,0.7,IN,23,CC01-1940
3733,2016-12-07 16:00:00,3.94,IN,17,CC85-92
3734,2016-12-07 21:00:00,5.42,IN,26,CC 01-1940
3735,2016-12-08 17:00:00,2.04,IN,9,CC 93-4418
3736,2016-12-08 23:00:00,10.17,IN,20,CC 8592
3737,2016-12-09 06:00:00,0.5,IN,8,CC 93-4418
3738,2016-12-09 21:00:00,3.31,IN,18,CC 93-4181
3739,2016-12-10 20:00:00,1.4,IN,17,CC 84-75
3740,2016-12-10 21:00:00,0.3,IN,17,CC 01-1940
3741,2016-12-11 18:00:00,15.28,IN,10,CC01-1940
3742,2016-12-11 19:00:00,7.76,IN,4,CC85-92
3743,2016-12-11 20:00:00,4.77,IN,9,CC97-7170
3744,2016-12-12 12:00:00,6.5,IN,12,CC85-92
3745,2016-12-12 19:00:00,2.4,IN,18,CC 85-92
3746,2016-12-12 20:00:00,4.16,IN,26,CC 01-1940
3747,2016-12-12 22:00:00,38.89,IN,13,CC85-92
3748,2016-12-13 20:00:00,7.6,IN,9,CC85-92
3749,2016-12-13 21:00:00,4.14,IN,18,CC 93-4418
3750,2016-12-13 22:00:00,15,IN,13,CC 8592
3751,2016-12-14 14:00:00,17.61,IN,18,CC 85-92
3752,2016-12-14 15:00:00,2,IN,13,CC85-92
3753,2016-12-14 21:00:00,1.3,IN,26,CC 01-1940
3754,2016-12-15 16:00:00,1.53,IN,6,CC85-92
3755,2016-12-15 17:00:00,0.1,IN,17,CC 01-1940
3756,2016-12-16 10:00:00,5.75,IN,17,CC 85-92
3757,2016-12-16 14:00:00,0.7,IN,23,CC01-746
3758,2016-12-16 17:00:00,1.5,IN,25,CC 8592
3759,2016-12-16 18:00:00,3.15,IN,13,CC01-1940
3760,2016-12-16 22:00:00,8.7,IN,13,CC011940
3761,2016-12-16 23:00:00,6.91,IN,10,CC01-1940
3762,2016-12-17 13:00:00,4.2,IN,6,CC85-92
3763,2016-12-17 20:00:00,4.24,IN,12,CC01-1940
3764,2016-12-18 00:00:00,5.32,IN,23,CC85-92
3765,2016-12-18 01:00:00,1.3,IN,17,CC 93-4418
3766,2016-12-18 05:00:00,4.65,IN,12,CC93-4418
3767,2016-12-18 12:00:00,3.02,IN,12,RB73-2223
3768,2016-12-18 18:00:00,3.25,IN,9,CC85-92
3769,2016-12-18 19:00:00,1.54,IN,12,RB73-2223
3770,2016-12-18 22:00:00,4.23,IN,12,RB73-2223
3771,2016-12-19 16:00:00,3.22,IN,12,CC 01-1940
3772,2016-12-20 20:00:00,15.77,IN,17,CC85-92
3773,2016-12-23 13:00:00,0.56,IN,17,CC 85-92
3774,2016-12-23 16:00:00,3.56,IN,6,CC85-92
3775,2016-12-24 15:00:00,5.12,IN,10,CC01-1940
3776,2016-12-25 13:00:00,0.74,IN,6,CC85-92
3777,2016-12-25 15:00:00,16.71,IN,17,CC 93-4418
3778,2016-12-25 18:00:00,2.13,IN,6,CC85-92
3779,2016-12-25 19:00:00,0.8,IN,10,CC93-4418
3780,2016-12-26 20:00:00,0.6,IN,25,CC85-92
3781,2016-12-27 14:00:00,5,IN,17,CC 85-92
3782,2016-12-27 18:00:00,12.25,IN,6,CC85-92
3783,2016-12-27 22:00:00,0.91,IN,4,CC85-92
3784,2016-12-28 13:00:00,0.99,IN,10,CC 8592
3785,2016-12-28 18:00:00,2.42,IN,6,CC85-92
3786,2016-12-28 20:00:00,1.9,IN,17,CC85-92
3787,2017-01-01 14:00:00,1,IN,17,CC 85-92
3788,2017-01-01 18:00:00,4.96,IN,13,CC85-92
3789,2017-01-01 22:00:00,1.3,IN,7,CC934418
3790,2017-01-02 22:00:00,1.51,IN,12,RB73-2223
3791,2017-01-03 14:00:00,2.9,IN,8,CC 01-1940
3792,2017-01-03 15:00:00,5.57,IN,17,CC 01-1228
3793,2017-01-03 16:00:00,0.3,IN,13,CC 8592
3794,2017-01-03 20:00:00,1,IN,17,PR 61-632
3795,2017-01-03 22:00:00,9.95,IN,17,CC92-2804
3796,2017-01-06 13:00:00,3.07,IN,23,CC-003257
3797,2017-01-06 16:00:00,8.9,IN,17,CC 85-92
3798,2017-01-07 22:00:00,9.15,IN,25,CC01-1940
3799,2017-01-09 17:00:00,2.35,IN,17,CC 85-92
3800,2017-01-12 19:00:00,9.1,IN,12,MISCELANEAS
3801,2017-01-12 21:00:00,17.23,IN,8,CC85-92
3802,2017-01-12 22:00:00,0.55,IN,9,CC85-92
3803,2017-01-13 22:00:00,2.98,IN,10,CC01-1940
3804,2017-01-15 22:00:00,11.15,IN,17,CC85-92
3805,2017-01-16 22:00:00,0.88,IN,17,CC 98-72
3806,2017-01-17 17:00:00,3.07,IN,7,CC93-4418
3807,2017-01-17 19:00:00,3.76,IN,23,CC85-92
3808,2017-01-18 18:00:00,2.37,IN,17,CC 8592
3809,2017-01-19 18:00:00,3.35,IN,18,CC934418
3810,2017-01-19 22:00:00,2.29,IN,17,CC85-92
3811,2017-01-20 16:00:00,4.16,IN,16,CC85-92
3812,2017-01-20 20:00:00,2.17,IN,6,CC934418
3813,2017-01-21 17:00:00,13.5,IN,6,CC 8592
3814,2017-01-21 18:00:00,1.13,IN,6,CC934418
3815,2017-01-21 22:00:00,2.23,IN,17,CC93-4418
3816,2017-01-22 16:00:00,3.06,IN,6,CC011940
3817,2017-01-22 17:00:00,17.73,IN,13,CC011940
3818,2017-01-22 18:00:00,0.42,IN,6,CC85-92
3819,2017-01-23 16:00:00,4.08,IN,17,CC 01-746
3820,2017-01-23 17:00:00,6.7,IN,17,CC011940
3821,2017-01-23 20:00:00,5.28,IN,18,CC01-1940
3822,2017-01-23 22:00:00,37.91,IN,13,RB73-2223
3823,2017-01-24 15:00:00,9.2,IN,1,CC 8592
3824,2017-01-24 19:00:00,4.8,IN,6,CC85-92
3825,2017-01-24 20:00:00,5.27,IN,7,CC85-92
3826,2017-01-25 14:00:00,8.23,IN,7,CC93-4418
3827,2017-01-25 19:00:00,21.24,IN,12,CC85-92
3828,2017-01-25 20:00:00,8.86,IN,13,CC934418
3829,2017-01-25 21:00:00,2.76,IN,6,CC01-1940
3830,2017-01-25 22:00:00,12.48,IN,21,PR61-632
3831,2017-01-26 10:00:00,18.48,IN,13,CC85-92
3832,2017-01-26 17:00:00,2.74,IN,7,CC85-92
3833,2017-01-26 18:00:00,5.5,IN,13,CC85-92
3834,2017-01-26 19:00:00,9.17,IN,6,CC934418
3835,2017-01-26 20:00:00,0.64,IN,13,CC 8592
3836,2017-01-26 21:00:00,2.24,IN,7,CC011940
3837,2017-01-27 14:00:00,5.88,IN,17,CC 01-746
3838,2017-01-27 17:00:00,3.9,IN,7,CC011940
3839,2017-01-27 18:00:00,8.55,IN,6,CC934418
3840,2017-01-27 22:00:00,2,IN,17,CC 92-2198
3841,2017-01-28 09:00:00,1,IN,10,CC93-4418
3842,2017-01-28 16:00:00,2.9,IN,17,CC 01-746
3843,2017-01-28 20:00:00,2.11,IN,12,RB73-2223
3844,2017-01-29 14:00:00,1.87,IN,10,CC01-1940
3845,2017-01-29 15:00:00,4.46,IN,10,CC 93-4181
3846,2017-01-29 21:00:00,3.16,IN,17,CC85-92
3847,2017-01-30 11:00:00,0.09,IN,13,CC85-92
3848,2017-01-31 12:00:00,0.21,IN,12,RB73-2223
3849,2017-01-31 14:00:00,3.5,IN,10,CC 8592
3850,2017-02-01 16:00:00,2.98,IN,6,CC85-92
3851,2017-02-01 18:00:00,2.41,IN,17,CC 01-746
3852,2017-02-01 19:00:00,2.56,IN,18,SP 71-6949
3853,2017-02-02 19:00:00,5,IN,6,CC 85-92
3854,2017-02-02 20:00:00,2.77,IN,17,CC 85-92
3855,2017-02-03 20:00:00,0.73,IN,10,CC 00-3771
3856,2017-02-03 22:00:00,32.96,IN,17,CC92-2804
3857,2017-02-03 23:00:00,0.5,IN,10,CC93-4418
3858,2017-02-04 12:00:00,6.87,IN,10,CC93-4418
3859,2017-02-04 16:00:00,5.05,IN,7,CC 85-92
3860,2017-02-04 17:00:00,3.05,IN,6,CC93-4418
3861,2017-02-04 18:00:00,3.17,IN,7,CC93-4418
3862,2017-02-05 00:00:00,0.95,IN,9,CC85-92
3863,2017-02-05 10:00:00,0.32,IN,10,CC 00-3771
3864,2017-02-05 15:00:00,8.67,IN,6,CC93-4418
3865,2017-02-05 16:00:00,0.4,IN,25,CC 85-92
3866,2017-02-05 19:00:00,3.5,IN,10,CC85-92
3867,2017-02-05 22:00:00,1.03,IN,10,CC934418
3868,2017-02-05 23:00:00,2.84,IN,7,CC98-72
3869,2017-02-06 18:00:00,12.25,IN,8,CC85-92
3870,2017-02-06 22:00:00,10.96,IN,21,CC01-1940
3871,2017-02-07 09:00:00,1,IN,13,CC01-1940
3872,2017-02-07 10:00:00,11.43,IN,13,CC01-1940
3873,2017-02-07 16:00:00,3.9,IN,25,CC 85-92
3874,2017-02-07 17:00:00,6.32,IN,23,CC85-92
3875,2017-02-07 18:00:00,8.15,IN,6,CC01-1940
3876,2017-02-07 19:00:00,5.89,IN,13,CC85-92
3877,2017-02-07 20:00:00,39.95,IN,17,V 71-51
3878,2017-02-07 21:00:00,0.25,IN,17,CC 93-4418
3879,2017-02-07 22:00:00,13.54,IN,17,CC 93-4418
3880,2017-02-08 10:00:00,0.93,IN,18,CC85-92
3881,2017-02-08 12:00:00,16.64,IN,13,CC85-92
3882,2017-02-08 15:00:00,1.84,IN,10,CC93-4418
3883,2017-02-09 20:00:00,12.54,IN,13,CC85-92
3884,2017-02-10 15:00:00,1.4,IN,12,CC93-4418
3885,2017-02-10 20:00:00,11,IN,13,CC85-92
3886,2017-02-10 21:00:00,2.89,IN,10,CC 8592
3887,2017-02-12 15:00:00,3.1,IN,17,CC 01-1940
3888,2017-02-12 16:00:00,0.39,IN,6,CC01-1940
3889,2017-02-12 23:00:00,5.43,IN,17,CC 85-92
3890,2017-02-13 19:00:00,5.24,IN,23,CC01-1940
3891,2017-02-13 20:00:00,3.04,IN,26,CC 01-746
3892,2017-02-14 02:00:00,2,IN,17,CC 01-1940
3893,2017-02-14 18:00:00,1.55,IN,13,CC01-1940
3894,2017-02-15 12:00:00,8,IN,6,CC 85-92
3895,2017-02-15 13:00:00,3.36,IN,10,CC01-1940
3896,2017-02-15 15:00:00,15.9,IN,7,CC93-4418
3897,2017-02-16 09:00:00,21.42,IN,13,CC85-92
3898,2017-02-16 11:00:00,3.82,IN,17,CC 01-1228
3899,2017-02-16 17:00:00,33.4,IN,13,CC01-1940
3900,2017-02-17 13:00:00,3.68,IN,6,CC 85-92
3901,2017-02-17 14:00:00,7,IN,17,VARIAS
3902,2017-02-17 17:00:00,2.66,IN,6,CC85-92
3903,2017-02-17 18:00:00,3.45,IN,23,CC01-1940
3904,2017-02-17 20:00:00,16.88,IN,17,CC 98-72
3905,2017-02-17 21:00:00,12.4,IN,13,CC011940
3906,2017-02-18 12:00:00,3.91,IN,17,CC 01-1940
3907,2017-02-18 17:00:00,1,IN,17,RENOVACION
3908,2017-02-18 20:00:00,7.04,IN,10,CC85-92
3909,2017-02-19 15:00:00,16.22,IN,6,PR61-632
3910,2017-02-19 16:00:00,21.15,IN,17,PR61-632
3911,2017-02-19 18:00:00,5.46,IN,10,CC99-2461
3912,2017-02-19 19:00:00,9.43,IN,17,CC85-92
3913,2017-02-19 20:00:00,12,IN,17,CC 03-154
3914,2017-02-20 20:00:00,5.69,IN,17,CC 85-92
3915,2017-02-21 16:00:00,7.88,IN,6,CC93-4418
3916,2017-02-22 12:00:00,1,IN,6,CC 85-92
3917,2017-02-22 16:00:00,1.37,IN,13,CC85-92
3918,2017-02-22 20:00:00,3.19,IN,17,CC 84-75
3919,2017-02-22 21:00:00,33.91,IN,4,SP 71-6949
3920,2017-02-23 14:00:00,8.9,IN,1,CC 85-92
3921,2017-02-23 15:00:00,0.57,IN,4,CC 8592
3922,2017-02-23 16:00:00,1.53,IN,4,CC011228
3923,2017-02-23 17:00:00,0.83,IN,4,CC 8592
3924,2017-02-23 18:00:00,16.66,IN,13,CC01-1940
3925,2017-02-23 20:00:00,2.75,IN,4,CC 8592
3926,2017-02-23 21:00:00,1.13,IN,4,CC933895
3927,2017-02-24 13:00:00,3.82,IN,4,CC 8592
3928,2017-02-24 15:00:00,0.92,IN,4,CC 8592
3929,2017-02-24 17:00:00,0.1,IN,4,CC011940
3930,2017-02-24 18:00:00,1.66,IN,4,CC 8592
3931,2017-02-24 19:00:00,3.57,IN,4,CC011940
3932,2017-02-24 20:00:00,16.96,IN,7,CC934418
3933,2017-02-24 21:00:00,3.5,IN,4,CC011940
3934,2017-02-24 22:00:00,1.68,IN,4,SP 71-6949
3935,2017-02-24 23:00:00,7.26,IN,4,VARIEDADES EXP.
3936,2017-02-25 14:00:00,0.24,IN,23,V71-51
3937,2017-02-25 19:00:00,6.54,IN,12,CC 01-1940
3938,2017-02-26 15:00:00,6.71,IN,17,CC 92-2198
3939,2017-02-26 17:00:00,3.6,IN,17,CC 01-1940
3940,2017-02-27 15:00:00,1.8,IN,17,CC 93-4418
3941,2017-02-27 17:00:00,4.77,IN,6,CC85-92
3942,2017-03-02 14:00:00,8.13,IN,17,CC 93-4418
3943,2017-03-02 17:00:00,4.15,IN,10,CC934418
3944,2017-03-02 20:00:00,9.48,IN,5,CC 01-1940
3945,2017-03-02 22:00:00,15.8,IN,9,CC85-92
3946,2017-03-02 23:00:00,5.43,IN,17,CC 93-4418
3947,2017-03-03 00:00:00,1.64,IN,17,CC 85-92
3948,2017-03-03 01:00:00,6.33,IN,17,CC 85-92
3949,2017-03-03 13:00:00,2.8,IN,17,CC 01-1940
3950,2017-03-03 15:00:00,1.77,IN,17,PR 61-632
3951,2017-03-03 16:00:00,7.91,IN,10,SP71-6949
3952,2017-03-03 20:00:00,3.17,IN,17,VARIAS
3953,2017-03-04 14:00:00,6.85,IN,10,SP71-6949
3954,2017-03-04 17:00:00,11,IN,17,CC 85-92
3955,2017-03-04 19:00:00,6.64,IN,1,CC 85-92
3956,2017-03-04 22:00:00,4.88,IN,17,CC85-92
3957,2017-03-05 05:00:00,12.1,IN,1,CC 01-1940
3958,2017-03-05 18:00:00,8.71,IN,10,SP71-6949
3959,2017-03-05 22:00:00,7.08,IN,25,CC01-1940
3960,2017-03-06 14:00:00,5.14,IN,10,CC 8592
3961,2017-03-06 18:00:00,7.45,IN,17,CC 84-75
3962,2017-03-06 21:00:00,2,IN,6,CC934418
3963,2017-03-07 17:00:00,12.23,IN,10,CC01-1940
3964,2017-03-07 20:00:00,4.74,IN,10,CC934418
3965,2017-03-08 23:00:00,1.6,IN,9,CC93-4418
3966,2017-03-10 18:00:00,0.5,IN,9,CC 01-746
3967,2017-03-16 15:00:00,3.84,IN,13,CC85-92
3968,2017-03-16 16:00:00,13.2,IN,6,CC 8592
3969,2017-03-16 20:00:00,4.52,IN,6,CC 8592
3970,2017-03-16 21:00:00,11.16,IN,17,CC934418
3971,2017-03-16 22:00:00,19.3,IN,4,CC93-4418
3972,2017-03-17 13:00:00,6,IN,17,CC 85-92
3973,2017-03-17 20:00:00,16.02,IN,21,CC934418
3974,2017-03-17 21:00:00,2.03,IN,10,CC934418
3975,2017-03-17 22:00:00,24.24,IN,17,CC85-92
3976,2017-03-18 14:00:00,21.97,IN,12,CC93-4418
3977,2017-03-18 18:00:00,5.37,IN,13,CC85-92
3978,2017-03-18 20:00:00,7.74,IN,22,CC011940
3979,2017-03-19 17:00:00,1.8,IN,9,CC00-3257
3980,2017-03-20 14:00:00,2.84,IN,13,CC011940
3981,2017-03-20 15:00:00,3.5,IN,18,CC 85-92
3982,2017-03-20 21:00:00,2.49,IN,13,CC011940
3983,2017-03-20 22:00:00,0.77,IN,4,CC93-4418
3984,2017-03-21 14:00:00,5.2,IN,17,CC 85-92
3985,2017-03-21 20:00:00,2.29,IN,13,CC 8592
3986,2017-03-22 07:00:00,0.04,IN,7,CC 8592
3987,2017-03-22 22:00:00,8.07,IN,4,CC01-1940
3988,2017-03-23 14:00:00,6.93,IN,6,CC 8592
3989,2017-03-23 16:00:00,6.68,IN,9,CC 85-92
3990,2017-03-24 19:00:00,0.2,IN,17,CC 85-92
3991,2017-03-24 20:00:00,25.28,IN,17,CC934418
3992,2017-03-25 20:00:00,14.43,IN,17,CC 93-4418
3993,2017-03-26 22:00:00,0.17,IN,4,CC 85-92
3994,2017-03-27 14:00:00,4.84,IN,17,CC 8592
3995,2017-03-27 21:00:00,0.2,IN,6,CC011940
3996,2017-03-27 22:00:00,10.58,IN,17,CC 01-1940
3997,2017-03-28 15:00:00,4.27,IN,7,CC011940
3998,2017-03-28 21:00:00,0.5,IN,17,CC 93-4418
3999,2017-03-28 22:00:00,2.29,IN,25,CC85-92
4000,2017-03-29 13:00:00,2,IN,23,CC01-1940
4001,2017-03-29 14:00:00,0.7,IN,17,CC 85-92
4002,2017-03-29 15:00:00,2.08,IN,10,CC93-4418
4003,2017-03-29 23:00:00,2.79,IN,7,CC934418
4004,2017-04-03 14:00:00,0.1,IN,17,CC 01-1228
4005,2017-04-04 21:00:00,11.23,IN,17,RB73-2223
4006,2017-04-04 22:00:00,1,IN,17,CC 85-92
4007,2017-04-05 02:00:00,4,IN,12,CC 01-1940
4008,2017-04-05 21:00:00,45.58,IN,4,CC85-92
4009,2017-04-06 13:00:00,9.26,IN,10,CC93-4418
4010,2017-04-06 14:00:00,10.49,IN,18,CC 85-92
4011,2017-04-06 16:00:00,1.94,IN,21,CC85-92
4012,2017-04-06 19:00:00,2,IN,10,CC01-1940
4013,2017-04-06 21:00:00,7.06,IN,4,CC85-92
4014,2017-04-07 17:00:00,14.14,IN,10,SP71-6949
4015,2017-04-07 18:00:00,0.98,IN,13,CC93-4418
4016,2017-04-10 16:00:00,0.35,IN,17,CC 01-746
4017,2017-04-10 20:00:00,14,IN,1,CC 01-1940
4018,2017-04-11 21:00:00,15.97,IN,17,CC93-4418
4019,2017-04-13 11:00:00,0.9,IN,23,CC01-1940
4020,2017-04-13 12:00:00,0.4,IN,17,CC 85-92
4021,2017-04-13 20:00:00,1,IN,4,CC 85-92
4022,2017-04-13 21:00:00,7.74,IN,17,CC85-92
4023,2017-04-15 15:00:00,18.84,IN,5,CC 85-92
4024,2017-04-15 21:00:00,2.35,IN,17,RB73-2223
4025,2017-04-16 11:00:00,2.6,IN,7,CC93-4418
4026,2017-04-16 19:00:00,9.5,IN,17,CC93-4418
4027,2017-04-17 16:00:00,2.62,IN,6,CC85-92
4028,2017-04-17 19:00:00,1.71,IN,18,CC85-92
4029,2017-04-21 18:00:00,0.7,IN,6,CC 8592
4030,2017-04-22 19:00:00,10.66,IN,6,CC93-4418
4031,2017-04-23 19:00:00,2,IN,6,CC93-4418
4032,2017-04-23 20:00:00,16.38,IN,17,V 71-51
4033,2017-04-23 21:00:00,1.89,IN,9,CC85-92
4034,2017-04-24 16:00:00,4.46,IN,9,CC85-92
4035,2017-04-24 18:00:00,10.28,IN,11,CC85-92
4036,2017-04-24 20:00:00,3.5,IN,7,85
4037,2017-04-24 21:00:00,7.3,IN,12,CC01-1940
4038,2017-04-25 13:00:00,1.28,IN,10,CC 8592
4039,2017-04-25 16:00:00,9.05,IN,7,CC 8592
4040,2017-04-25 19:00:00,4.26,IN,17,CC01-1940
4041,2017-04-25 21:00:00,1,IN,17,CC 93-4418
4042,2017-04-27 21:00:00,10.43,IN,9,CC93-4418
4043,2017-04-28 23:00:00,3.84,IN,7,CC85-92
4044,2017-04-29 20:00:00,6.73,IN,17,CC 01-746
4045,2017-04-29 21:00:00,7.3,IN,9,CC85-92
4046,2017-05-03 18:00:00,3.32,IN,7,CC01-1940
4047,2017-05-03 19:00:00,1.3,IN,6,CC 8592
4048,2017-05-03 20:00:00,3.22,IN,6,CC85-92
4049,2017-05-04 03:00:00,4.35,IN,7,CC 8592
4050,2017-05-06 21:00:00,2.9,IN,17,CC 00-3257
4051,2017-05-07 18:00:00,12.84,IN,2,CC85-92
4052,2017-05-08 13:00:00,2.66,IN,13,CC85-92
4053,2017-05-09 13:00:00,1.94,IN,13,CC01-1228
4054,2017-05-09 20:00:00,3,IN,10,CC 01-1940
4055,2017-05-10 18:00:00,0.1,IN,10,CC 8592
4056,2017-05-17 16:00:00,1.06,IN,10,CC 00-3771
4057,2017-05-17 18:00:00,0.2,IN,17,CC 01-1940
4058,2017-05-20 22:00:00,1.1,IN,6,CC 8592
4059,2017-05-21 18:00:00,0.86,IN,17,CC 85-92
